07-03-2025 10:18:06,Pilot Proved,62.244898
07-03-2025 10:18:06,Pilot Proved,62.244898
07-03-2025 10:18:06,Pilot Proved,62.244898
07-03-2025 10:18:06,Pilot Proved,62.244898
07-03-2025 10:18:06,Pilot Proved,62.244898
07-03-2025 10:18:06,Pilot Proved,62.244898
07-03-2025 10:18:06,Pilot Proved,62.244898
07-03-2025 10:18:06,Pilot Proved,64.285714
07-03-2025 10:18:06,Pilot Proved,66.326531
07-03-2025 10:18:06,Pilot Proved,66.326531
07-03-2025 10:18:06,Pilot Proved,66.326531
07-03-2025 10:18:06,Pilot Proved,66.326531
07-03-2025 10:18:06,Pilot Proved,77.551020
07-03-2025 10:18:06,Pilot Proved,77.551020
07-03-2025 10:18:06,Pilot Proved,77.551020
07-03-2025 10:18:06,Pilot Proved,77.551020
07-03-2025 10:18:06,Pilot Proved,77.551020
07-03-2025 10:18:06,Pilot Proved,77.551020
07-03-2025 10:18:06,Pilot Proved,77.551020
07-03-2025 10:18:06,Pilot Proved,77.551020
07-03-2025 10:18:06,Pilot Proved,77.551020
07-03-2025 10:18:06,Pilot Proved,77.551020
07-03-2025 10:18:06,Pilot Proved,77.551020
07-03-2025 10:18:10,Forced Draft Fan On,True
07-03-2025 10:18:12,Boiler Running,12.850249
07-03-2025 10:18:12,Boiler Running,14.479399
07-03-2025 10:18:13,Boiler Running,17.754144
07-03-2025 10:18:13,Boiler Running,17.754144
07-03-2025 10:18:13,Boiler Running,21.601868
07-03-2025 10:18:13,Boiler Running,21.601868
07-03-2025 10:18:13,Boiler Running,30.438968
07-03-2025 10:18:13,Boiler Running,30.438968
07-03-2025 10:18:13,Boiler Running,30.438968
07-03-2025 10:18:13,Boiler Running,30.438968
07-03-2025 10:18:13,Boiler Running,53.011332
07-03-2025 10:18:13,Boiler Running,53.011332
07-03-2025 10:18:13,Boiler Running,53.011332
07-03-2025 10:18:13,Boiler Running,53.011332
07-03-2025 10:18:13,Boiler Running,53.011332
07-03-2025 10:18:13,Boiler Running,53.011332
07-03-2025 10:18:13,Boiler Running,53.011332
07-03-2025 10:18:13,Boiler Running,53.011332
07-03-2025 10:18:13,Boiler Running,53.011332
07-03-2025 10:18:13,Boiler Running,53.011332
